subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
RHEA:14810		metacyc.compound:PHENOL-O-METHYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14812		kegg.reaction:R03410		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14816		kegg.reaction:R04736		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14816		metacyc.compound:5.1.1.15-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14818		metacyc.compound:MALEYLACETOACETATE-ISOMERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14818		reactome:R-HSA-71173.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14820		kegg.reaction:R03181		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14824		ecocyc:ARABISOM-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14824		kegg.reaction:R01761		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14824		metacyc.compound:ARABISOM-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14826		metacyc.compound:RXN-9397		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14828		kegg.reaction:R06117		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14832		ecocyc:ACSERLY-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14832		kegg.reaction:R00897		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14832		metacyc.compound:ACSERLY-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14834		metacyc.compound:HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14836		kegg.reaction:R02081		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14838		metacyc.compound:GLYOXYLATE-OXIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14838		reactome:R-HSA-389862.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14840		kegg.reaction:R00466		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14842		metacyc.compound:5.5.1.13-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14844		kegg.reaction:R02068		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14849	H2O + N-amidino-L-aspartate = L-aspartate + urea	metacyc.compound:AMIDINOASPARTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14852		kegg.reaction:R00777		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14854		macie:M0024		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14854		metacyc.compound:3.8.1.7-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14856		kegg.reaction:R04101		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14858		metacyc.compound:INDOLEACETATE--LYSINE-LIGASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14860		kegg.reaction:R03095		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14861	(S)-dihydroorotate + NADP(+) = H(+) + NADPH + orotate	metacyc.compound:OROTATE-REDUCTASE-NADPH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14864		kegg.reaction:R01866		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14866		metacyc.compound:TYRAMINE-N-METHYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14868		kegg.reaction:R02384		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14875		metacyc.compound:1.1.1.190-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14876		kegg.reaction:R02679		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14878		ecocyc:GLUTKIN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14878		metacyc.compound:GLUTKIN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14880		kegg.reaction:R00239		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14881	3-sulfanyl-2-(sulfanylmethyl)propanoate + NAD(+) = asparagusate + H(+) + NADH	metacyc.compound:ASPARAGUSATE-REDUCTASE-NADH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14884		kegg.reaction:R03761		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14886		metacyc.compound:ADP-RIBOSYLARGININE-HYDROLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14888		kegg.reaction:R07626		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14892		kegg.reaction:R06502		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14892		metacyc.compound:5.3.3.13-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14896		kegg.reaction:R02461		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14896		metacyc.compound:ORNMUTST-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14902		metacyc.compound:CASBENE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14904		kegg.reaction:R02064		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14907		ecocyc:PRPPAMIDOTRANS-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14907		reactome:R-HSA-73815.6		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14908		kegg.reaction:R01072		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14908		metacyc.compound:PRPPAMIDOTRANS-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14911		metacyc.compound:GLUCURONATE-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14912		kegg.reaction:R01481		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14913	AMP + thymidine = adenosine + dTMP	metacyc.compound:AMP--THYMIDINE-KINASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14916		kegg.reaction:R01571		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14918		metacyc.compound:1.14.13.70-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14920		kegg.reaction:R05731		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14922		metacyc.compound:2.4.1.121-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14924		kegg.reaction:R03094		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14927		metacyc.compound:MANNOSE-6-PHOSPHATE-6-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14928		kegg.reaction:R01817		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14930		metacyc.compound:1.1.1.51-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14932		kegg.reaction:R01836		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14932		metacyc.compound:TESTOSTERONE-17-BETA-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14938		metacyc.compound:RXN-7979		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14940		kegg.reaction:R07200		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14946		metacyc.compound:2.4.1.46-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14948		kegg.reaction:R02691		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14949	A + H2O + quinoline-4-carboxylate = 2-oxo-1,2-dihydroquinoline-4-carboxylate + AH2	metacyc.compound:1.3.99.19-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14952		kegg.reaction:R05183		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14962		ecocyc:S-FORMYLGLUTATHIONE-HYDROLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14962		metacyc.compound:S-FORMYLGLUTATHIONE-HYDROLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14962		reactome:R-HSA-5693724.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14964		kegg.reaction:R00527		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14966		ecocyc:ACYLPHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14966		metacyc.compound:ACYLPHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14968		kegg.reaction:R00539		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14970		ecocyc:RXN0-2441		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14970		metacyc.compound:RXN0-2441		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14972		kegg.reaction:R05763		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14976		kegg.reaction:R00491		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14976		metacyc.compound:ASPARTATE-RACEMASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14980		kegg.reaction:R03308		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14980		metacyc.compound:CARBOXY-CISCIS-MUCONATE-CYCLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14982		metacyc.compound:1.1.1.51-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14983		metacyc.compound:1.1.1.64-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14983		reactome:R-HSA-193064.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14984		kegg.reaction:R01838		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14988		kegg.reaction:R01594		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14988		metacyc.compound:ARACHIDONATE-8-LIPOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14994		metacyc.compound:FATTY-ACID-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14996		kegg.reaction:R05188		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:14998		metacyc.compound:DEOXYLIMONATE-A-RING-LACTONASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15000		kegg.reaction:R03803		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15001	keto-L-sorbose + NADP(+) = 5-dehydro-D-fructose + H(+) + NADPH	metacyc.compound:SORBOSE-5-DEHYDROGENASE-NADP%2b-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15004		kegg.reaction:R01694		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15006		metacyc.compound:RXN-115		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15008		kegg.reaction:R03008		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15011		ecocyc:DIHYDROFOLATEREDUCT-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15011		macie:M0112		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15011		metacyc.compound:DIHYDROFOLATEREDUCT-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15011		reactome:R-HSA-197972.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15012		kegg.reaction:R00939		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15015		metacyc.compound:STRICTOSIDINE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15016		kegg.reaction:R03738		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15018		ecocyc:ACID-PHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15018		ecocyc:ALKAPHOSPHA-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15018		metacyc.compound:ACID-PHOSPHATASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15018		metacyc.compound:ALKAPHOSPHA-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15018		reactome:R-HSA-8878787.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15020		kegg.reaction:R00626		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15021	(E)-feruloyl-CoA + L-quinate = 4-O-feruloyl-D-quinate + CoA	metacyc.compound:2.3.1.99-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15024		kegg.reaction:R02195		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15026		metacyc.compound:RXN-7596		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15028		kegg.reaction:R07917		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15032		kegg.reaction:R07135		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15032		metacyc.compound:1.1.1.255-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15034		metacyc.compound:PYRIDOXINE-4-OXIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15036		kegg.reaction:R01711		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15038		metacyc.compound:PUTRESCINE-N-METHYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15040		kegg.reaction:R01153		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15044		kegg.reaction:R03685		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15044		metacyc.compound:DIFRUCTOSE-ANHYDRIDE-SYNTHASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15046		ecocyc:1.8.1.4-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15046		ecocyc:RXN-7716		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15046		ecocyc:RXN0-1132		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15046		metacyc.compound:1.8.1.4-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15046		metacyc.compound:RXN-7716		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15046		metacyc.compound:RXN0-1132		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15048		ecocyc:RXN-8629		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15048		kegg.reaction:R03815		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15048		kegg.reaction:R07618		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15048		kegg.reaction:R08550		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15048		metacyc.compound:RXN-7719		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15048		metacyc.compound:RXN-8629		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15050		ecocyc:GDP-GLUCOSIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15050		metacyc.compound:GDP-GLUCOSIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15052		kegg.reaction:R00337		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15056		ecocyc:GART-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15056		kegg.reaction:R04325		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15056		metacyc.compound:GART-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15058		metacyc.compound:3.1.2.14-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15060		kegg.reaction:R02814		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15063		metacyc.compound:FERRIC-CHELATE-REDUCTASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15065	H2O + N(4)-benzoylagmatine = agmatine + benzoate	metacyc.compound:ACYLAGMATINE-AMIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15068		kegg.reaction:R01425		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15071		metacyc.compound:RXN-8785		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15072		kegg.reaction:R09059		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15074		metacyc.compound:RXN-16484		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15076		kegg.reaction:R04512		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15078		metacyc.compound:PANTOTHENOYLCYSTEINE-DECARBOXYLASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15080		kegg.reaction:R02972		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15084		kegg.reaction:R00229		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15084		metacyc.compound:ACETATE--COA-LIGASE-ADP-FORMING-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15092		kegg.reaction:R00297		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15092		metacyc.compound:D-2-HYDROXY-ACID-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15094		reactome:R-HSA-71155.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15095		reactome:R-HSA-517444.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15096		ecocyc:TYROSINE-AMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15096		kegg.reaction:R00734		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15096		metacyc.compound:TYROSINE-AMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15099		metacyc.compound:GLUTAMATE-FORMIMINOTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15099		reactome:R-HSA-70920.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15100		kegg.reaction:R02287		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15102		ecocyc:DIAMINOPIMDECARB-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15102		metacyc.compound:DIAMINOPIMDECARB-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15104		kegg.reaction:R00451		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15106		metacyc.compound:2.1.1.155-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15108		kegg.reaction:R06807		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15111		metacyc.compound:RXN-13040		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15112		kegg.reaction:R01543		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15116		kegg.reaction:R04792		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15116		metacyc.compound:RXN-8651		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15118		ecocyc:2.7.8.25-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15118		metacyc.compound:2.7.8.25-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15120		kegg.reaction:R09675		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15121	dithioerythritol + thiosulfate = cis-1,2-dithiane-4,5-diol + 2 H(+) + hydrogen sulfide + sulfite	metacyc.compound:2.8.1.5-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15124		kegg.reaction:R05072		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15124		metacyc.compound:2.8.1.5-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15128		kegg.reaction:R04466		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15128		metacyc.compound:2.3.1.78-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15130		metacyc.compound:--LIMONENE-3-MONOOXYGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15132		kegg.reaction:R02469		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15134		reactome:R-HSA-70600.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15135		reactome:R-HSA-70589.5		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15136		kegg.reaction:R00243		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15136		metacyc.compound:GLUTAMATE-DEHYDROGENASE-NADP%2b-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15136		metacyc.compound:GLUTAMATE-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15140		ecocyc:1.1.1.251-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15140		kegg.reaction:R05147		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15140		metacyc.compound:1.1.1.251-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15142		metacyc.compound:1.17.99.1-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15144		kegg.reaction:R07223		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15148		kegg.reaction:R01557		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15148		metacyc.compound:5.4.99.16-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15150		ecocyc:PNPOXI-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15150		metacyc.compound:PNPOXI-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15150		reactome:R-HSA-965019.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15152		kegg.reaction:R00278		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15154		metacyc.compound:2.4.1.194-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15156		kegg.reaction:R01304		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15158		metacyc.compound:1.14.13.18-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15160		kegg.reaction:R02516		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15162		metacyc.compound:1.14.13.18-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15164		kegg.reaction:R02514		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15166		metacyc.compound:RXN-8673		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15168		kegg.reaction:R05862		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15170		ecocyc:SUCCGLUDESUCC-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15170		metacyc.compound:SUCCGLUDESUCC-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15172		kegg.reaction:R00411		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15174		metacyc.compound:NADPH-PEROXIDASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15176		kegg.reaction:R00113		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15178		ecocyc:LYSOPHOSPHOLIPASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15178		metacyc.compound:LYSOPHOSPHOLIPASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15180		kegg.reaction:R02746		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15184		kegg.reaction:R00086		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15184		metacyc.compound:3.6.3.47-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15186		ecocyc:ARGININE-N-SUCCINYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15186		metacyc.compound:ARGININE-N-SUCCINYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15188		kegg.reaction:R00832		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15192		kegg.reaction:R03215		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15192		metacyc.compound:1.2.2.3-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15194		ecocyc:DGTPTRIPHYDRO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15194		metacyc.compound:DGTPTRIPHYDRO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15196		kegg.reaction:R01856		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15198		ecocyc:2.1.1.72-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15198		metacyc.compound:2.1.1.72-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15200		kegg.reaction:R02961		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15202		metacyc.compound:6-HYDROXYMELLEIN-O-METHYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15204		kegg.reaction:R03934		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15208		kegg.reaction:R04272		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15212		ecocyc:TARTRATE-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15212		kegg.reaction:R06180		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15212		metacyc.compound:TARTRATE-DEHYDROGENASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15215		ecocyc:RXN0-1147		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15215		metacyc.compound:RXN0-1147		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15216		kegg.reaction:R02570		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15218		metacyc.compound:ECDYSONE-O-ACYLTRANSFERASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15220		kegg.reaction:R02375		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15222		metacyc.compound:CDPDIGLYPYPHOSPHA-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15224		kegg.reaction:R01797		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15226		ecocyc:DTDPGLUCOSEPP-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15226		metacyc.compound:DTDPGLUCOSEPP-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15228		kegg.reaction:R02328		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15230		ecocyc:2.7.7.13-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
RHEA:15230		metacyc.compound:2.7.7.13-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
