original_term	term_source	chebi_id	chebi_label	chebi_formula	mapping_quality
cpd:C03238	kegg_compound	CHEBI:17762	5alpha-cholestan-3-one		high
cpd:C03837	kegg_compound	CHEBI:17763	4-methylumbelliferyl acetate		high
cpd:C11434	kegg_compound	CHEBI:17764	2-C-methyl-D-erythritol 4-(dihydrogen phosphate)		high
cpd:C17832	kegg_compound	CHEBI:177644	Jujuboside B		high
cpd:C01657	kegg_compound	CHEBI:177653	ATEE		high
cpd:C01066	kegg_compound	CHEBI:17766	cyclohexane-1,3-dione		high
cpd:C06047	kegg_compound	CHEBI:177665	Stizolobic acid		high
cpd:C00514	kegg_compound	CHEBI:17767	D-mannonate		high
cpd:C04911	kegg_compound	CHEBI:177678	Ganglioside GM1 (18:1/12:0)		high
cpd:C02714	kegg_compound	CHEBI:17768	N-acetylputrescine		high
cpd:C17760	kegg_compound	CHEBI:177680	onjisaponin B		high
cpd:C04884	kegg_compound	CHEBI:177682	Ganglioside GM2 (d18:1/18:0)		high
cpd:C20031	kegg_compound	CHEBI:177689	Pumiliotoxin 251D		high
cpd:C00555	kegg_compound	CHEBI:17769	4-aminobutanal		high
cpd:C06581	kegg_compound	CHEBI:177691	(4Z)-3-(Dihydroxymethylene)-7-methyl-2,6-dioxo-4-octenoic acid		high
cpd:C04719	kegg_compound	CHEBI:17770	1-hydroxy-2-(beta-D-glucosyloxy)-9,10-anthraquinone		high
cpd:C04911	kegg_compound	CHEBI:177701	Ganglioside GM1 (18:1/9Z-18:1)		high
cpd:C04118	kegg_compound	CHEBI:17772	(S)-tetrahydrocolumbamine		high
cpd:C03126	kegg_compound	CHEBI:177724	2-O-Sulfo-L-idopyranuronic acid		high
cpd:C01685	kegg_compound	CHEBI:17773	D-ribonate		high
cpd:C00366	kegg_compound	CHEBI:17775	7,9-dihydro-1H-purine-2,6,8(3H)-trione		high
cpd:C18000	kegg_compound	CHEBI:177756	Nebramycin IV		high
cpd:C06917	kegg_compound	CHEBI:177766	zuclomifene		high
cpd:C20030	kegg_compound	CHEBI:177767	Dermorphin		high
cpd:C03459	kegg_compound	CHEBI:17778	2-hydroxy-3-oxosuccinic acid		high
cpd:C03272	kegg_compound	CHEBI:177780	Tetrahexosylceramide (d18:1/26:0)		high
cpd:C00643	kegg_compound	CHEBI:17780	5-hydroxy-L-tryptophan		high
cpd:C21557	kegg_compound	CHEBI:177801	Laninamivir		high
cpd:C04663	kegg_compound	CHEBI:177803	N4-Carboxy-1-(beta-D-ribofuranosyl)-1H-imidazole-4,5-diamine		high
cpd:C04137	kegg_compound	CHEBI:177806	N2-(D-1-Carboxyethyl)-L-arginine		high
cpd:C01727	kegg_compound	CHEBI:17781	lumichrome		high
cpd:C11623	kegg_compound	CHEBI:177811	4-tert-Octylphenol monoethoxylate		high
cpd:C04053	kegg_compound	CHEBI:17782	5-dehydro-4-deoxy-D-glucuronic acid		high
cpd:C00373	kegg_compound	CHEBI:177837	N-Acetyl-L-leucyl-L-isoleucylglycyl-L-valyl-N-methyl-L-prolinamide		high
cpd:C11045	kegg_compound	CHEBI:177838	Methyl alpha-aspartylphenylalaninate		high
cpd:C03752	kegg_compound	CHEBI:17784	2-amino-2-deoxy-D-gluconic acid		high
cpd:C04855	kegg_compound	CHEBI:17785	alpha-D-Galp-(1->3)-beta-D-Galp-(1->4)-D-GlcpNAc-yl group		high
cpd:C14827	kegg_compound	CHEBI:177850	(10E,12Z)-9-Hydroperoxy-10,12-octadecadienoic acid		high
cpd:C02710	kegg_compound	CHEBI:17786	N-acetyl-L-leucine		high
cpd:C17815	kegg_compound	CHEBI:177863	(9Z)-9-Cycloheptadecen-1-ol		high
cpd:C04652	kegg_compound	CHEBI:17787	UDP-2,3-bis(3-hydroxytetradecanoyl)-D-glucosamine		high
cpd:C05194	kegg_compound	CHEBI:17789	dihydrochelirubine		high
cpd:C00132	kegg_compound	CHEBI:17790	methanol		high
methanol	chemicals_sssom	CHEBI:17790	methanol		medium
methanol	madin_etal_manual	CHEBI:17790	methanol		high
cpd:C18244	kegg_compound	CHEBI:177909	2,4-dichloro-3-oxoadipic acid		high
cpd:C01943	kegg_compound	CHEBI:17791	obtusifoliol		high
cpd:C02453	kegg_compound	CHEBI:177917	phenolic steroid		high
cpd:C02590	kegg_compound	CHEBI:177918	phenolic steroid 3-O-sulfate(1-)		high
cpd:C01322	kegg_compound	CHEBI:17792	organohalogen compound		high
cpd:C01562	kegg_compound	CHEBI:17793	calycosin		high
cpd:C00197	kegg_compound	CHEBI:17794	3-phospho-D-glyceric acid		high
cpd:C00975	kegg_compound	CHEBI:17795	dihydroxyfumarate(2-)		high
cpd:C00770	kegg_compound	CHEBI:17796	L-idonate		high
cpd:C00117	kegg_compound	CHEBI:17797	aldehydo-D-ribose 5-phosphate		high
cpd:C03287	kegg_compound	CHEBI:17798	L-gamma-glutamyl phosphate		high
cpd:C02115	kegg_compound	CHEBI:17799	2-methyl-DL-serine		high
cpd:C02574	kegg_compound	CHEBI:17800	O-phosphoviomycin		high
cpd:C06033	kegg_compound	CHEBI:17801	4-hydroxy-4-methyl-2-oxoglutaric acid		high
cpd:C02067	kegg_compound	CHEBI:17802	pseudouridine		high
cpd:C06316	kegg_compound	CHEBI:17803	dehydro-D-arabinono-1,4-lactone		high
cpd:C03684	kegg_compound	CHEBI:17804	dyspropterin		high
cpd:C04666	kegg_compound	CHEBI:17805	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate		high
cpd:C01207	kegg_compound	CHEBI:17807	3-(3,4-dihydroxyphenyl)lactic acid		high
cpd:C00104	kegg_compound	CHEBI:17808	IDP		high
cpd:C00958	kegg_compound	CHEBI:17810	1-O-(alk-1-enyl)-2-O-acyl-sn-glycero-3-phosphocholine		high
cpd:C00691	kegg_compound	CHEBI:17811	myo-2-inosose		high
cpd:C11455	kegg_compound	CHEBI:17813	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol		high
Salicin	bacdive_api	CHEBI:17814	salicin		high
cpd:C01451	kegg_compound	CHEBI:17814	salicin		high
salicin	chemicals_sssom	CHEBI:17814	salicin		medium
cpd:C00641	kegg_compound	CHEBI:17815	1,2-diacyl-sn-glycerol		high
cpd:C01220	kegg_compound	CHEBI:17816	1D-myo-inositol 1,4-bisphosphate		high
cpd:C02717	kegg_compound	CHEBI:17818	N-feruloyltyramine		high
cpd:C01273	kegg_compound	CHEBI:17820	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoic acid		high
cpd:C06126	kegg_compound	CHEBI:178201	Galabiosylceramide (d18:1/16:0)		high
cpd:C00178	kegg_compound	CHEBI:17821	thymine		high
cpd:C00716	kegg_compound	CHEBI:17822	serine		high
serine	chemicals_sssom	CHEBI:17822	serine		medium
cpd:C19980	kegg_compound	CHEBI:178226	Domesticine		high
cpd:C01673	kegg_compound	CHEBI:17823	calcitriol		high
2-propanol	chemicals_sssom	CHEBI:17824	propan-2-ol		medium
cpd:C01845	kegg_compound	CHEBI:17824	propan-2-ol		high
cpd:C03998	kegg_compound	CHEBI:17825	7-methylguanosine 5'-phosphate(1+)		high
cpd:C20342	kegg_compound	CHEBI:178256	Isobutylparaben		high
cpd:C07295	kegg_compound	CHEBI:17826	methylarsonous acid		high
cpd:C03920	kegg_compound	CHEBI:17827	methyl-CoM		high
cpd:C02775	kegg_compound	CHEBI:17828	2,3-dihydroxyindole		high
cpd:C01037	kegg_compound	CHEBI:17830	7,8-diaminononanoate		high
cpd:C04196	kegg_compound	CHEBI:17831	heparosan-N-sulfate D-glucuronic acid		high
cpd:C04517	kegg_compound	CHEBI:17832	1-O-(alk-1-enyl)-sn-glycero-3-phosphocholine		high
cpd:C00505	kegg_compound	CHEBI:17833	gentamycin		high
gentamicin	bacdive_metabolite	CHEBI:17833	gentamycin		high
cpd:C19956	kegg_compound	CHEBI:178344	Neoilludin A		high
cpd:C00631	kegg_compound	CHEBI:17835	2-phospho-D-glyceric acid		high
cpd:C00568	kegg_compound	CHEBI:17836	4-aminobenzoate		high
cpd:C03735	kegg_compound	CHEBI:178383	alpha-D-Hexose 6-phosphate		high
cpd:C00921	kegg_compound	CHEBI:17839	7,8-dihydropteroate		high
cpd:C10998	kegg_compound	CHEBI:1784	biphenyl-4-amine		high
cpd:C05658	kegg_compound	CHEBI:17840	indoxyl		high
cpd:C15767	kegg_compound	CHEBI:178402	L-N-(3-Carboxypropyl)glutamine		high
cpd:C02090	kegg_compound	CHEBI:17842	trypanothione		high
cpd:C00066	kegg_compound	CHEBI:17843	transfer RNA		high
cpd:C03214	kegg_compound	CHEBI:17844	2-amino-3-oxobutanoic acid		high
cpd:C04673	kegg_compound	CHEBI:17845	1D-1-guanidino-1-deoxy-3-dehydro-scyllo-inositol		high
cpd:C00509	kegg_compound	CHEBI:17846	(S)-naringenin		high
cpd:C01468	kegg_compound	CHEBI:17847	p-cresol		high
cpd:C01282	kegg_compound	CHEBI:17848	1-acyl-2-oleoyl-sn-glycero-3-phosphocholine		high
cpd:C03413	kegg_compound	CHEBI:178484	Diacetylspermine		high
cpd:C04926	kegg_compound	CHEBI:17850	beta-N-acetylneuraminyl-2,3-beta-D-galactosyl-1,3-(beta-N-acetylneuraminyl-2,6)-N-acetyl-D-galactosaminyl group		high
cpd:C01972	kegg_compound	CHEBI:17851	m(7)G(5')pppAm		high
cpd:C01251	kegg_compound	CHEBI:17852	homocitric acid		high
cpd:C03537	kegg_compound	CHEBI:17853	S-acetylcysteamine		high
cpd:C00414	kegg_compound	CHEBI:17854	cyclohexanone		high
cpd:C00422	kegg_compound	CHEBI:17855	triglyceride		high
cpd:C17849	kegg_compound	CHEBI:178561	Biondinin B		high
cpd:C04327	kegg_compound	CHEBI:17857	4-methyl-5-(2-phosphonooxyethyl)thiazole		high
cpd:C00127	kegg_compound	CHEBI:17858	glutathione disulfide		high
cpd:C00489	kegg_compound	CHEBI:17859	glutaric acid		high
cpd:C01286	kegg_compound	CHEBI:17860	6-phospho-2-dehydro-3-deoxy-D-galactonic acid		high
cpd:C02370	kegg_compound	CHEBI:17861	4-chlorobenzoate		high
cpd:C02934	kegg_compound	CHEBI:17862	3-dehydrosphinganine		high
cpd:C01093	kegg_compound	CHEBI:17863	cellobiono-1,5-lactone		high
cpd:C03642	kegg_compound	CHEBI:17864	taurolithocholic acid sulfate		high
cpd:C00233	kegg_compound	CHEBI:17865	4-methyl-2-oxopentanoate		high
cpd:C01572	kegg_compound	CHEBI:17866	digallate		high
cpd:C04613	kegg_compound	CHEBI:17867	UDP-2-acetamido-4-dehydro-2,6-dideoxy-beta-D-glucose		high
cpd:C01192	kegg_compound	CHEBI:17868	1-palmitoylglycerone 3-phosphate		high
cpd:C06103	kegg_compound	CHEBI:17869	6-hydroxyhexanoic acid		high
cpd:C00969	kegg_compound	CHEBI:17871	3-hydroxypropanal		high
cpd:C03671	kegg_compound	CHEBI:17872	2-oxo-2H-pyran-4,6-dicarboxylic acid		high
cpd:C20363	kegg_compound	CHEBI:178725	Ethylene carbonate		high
cpd:C02029	kegg_compound	CHEBI:17874	dihydrozeatin		high
cpd:C01155	kegg_compound	CHEBI:17875	quercetin 3,3'-bissulfate		high
cpd:C01848	kegg_compound	CHEBI:17876	rifamycin B		high
rifamycin b	bacdive_metabolite	CHEBI:17876	rifamycin B		high
cpd:C01352	kegg_compound	CHEBI:17877	FADH2		high
cpd:C01147	kegg_compound	CHEBI:17878	2-hydroxycyclohexan-1-one		high
cpd:C00156	kegg_compound	CHEBI:17879	4-hydroxybenzoate		high
cpd:C05155	kegg_compound	CHEBI:17881	5-amino-4-chloro-2-(2-hydroxymuconoyl)pyridazin-3(2H)-one		high
cpd:C01327	kegg_compound	CHEBI:17883	hydrogen chloride		high
cpd:C04148	kegg_compound	CHEBI:17884	N(2)-phenylacetyl-L-glutamine		high
cpd:C00558	kegg_compound	CHEBI:17886	D-tagaturonate		high
cpd:C06051	kegg_compound	CHEBI:17889	isopyridoxal		high
cpd:C00955	kegg_compound	CHEBI:17890	tryptophol		high
cpd:C01131	kegg_compound	CHEBI:17892	L-rhamnulose 1-phosphate		high
cpd:C02489	kegg_compound	CHEBI:17893	(2R)-2-hydroxy monocarboxylic acid		high
cpd:C04833	kegg_compound	CHEBI:17894	m(7)G(5')pppm(6)Am		high
cpd:C00082	kegg_compound	CHEBI:17895	L-tyrosine		high
cpd:C00861	kegg_compound	CHEBI:17897	L-rhamnulose		high
cpd:C00376	kegg_compound	CHEBI:17898	all-trans-retinal		high
cpd:C05455	kegg_compound	CHEBI:17899	7alpha-hydroxycholest-4-en-3-one		high
cpd:C03076	kegg_compound	CHEBI:1790	4-Bromophenyl acetate		high
cpd:C02655	kegg_compound	CHEBI:17901	6-O-acetyl-D-glucose		high
cpd:C00436	kegg_compound	CHEBI:17902	N-carbamoylputrescine		high
cpd:C03764	kegg_compound	CHEBI:17903	4-(dimethylamino)azobenzene		high
cpd:C03576	kegg_compound	CHEBI:17905	coenzyme M		high
cpd:C01888	kegg_compound	CHEBI:17906	aminoacetone		high
cpd:C20130	kegg_compound	CHEBI:179062	(S)-Mephenytoin		high
cpd:C02083	kegg_compound	CHEBI:17907	styrene oxide		high
cpd:C00139	kegg_compound	CHEBI:17908	oxidized ferredoxin		high
cpd:C00087	kegg_compound	CHEBI:17909	polysulfur		high
cpd:C20654	kegg_compound	CHEBI:179102	3-Benzylmalic acid		high
cpd:C06353	kegg_compound	CHEBI:179104	O-Methyl-scyllo-inositol		high
cpd:C01121	kegg_compound	CHEBI:17913	streptidine 6-phosphate		high
cpd:C04034	kegg_compound	CHEBI:17914	1,6-beta-D-galactosylgalactogen		high
cpd:C01880	kegg_compound	CHEBI:17915	hexano-6-lactone		high
cpd:C04076	kegg_compound	CHEBI:17917	L-allysine		high
cpd:C04371	kegg_compound	CHEBI:17919	3-mercapto-2-mercaptomethylpropanoic acid		high
cpd:C02796	kegg_compound	CHEBI:17920	3-methyleneoxindole		high
cpd:C06712	kegg_compound	CHEBI:17922	fluoren-9-one		high
D-sorbitol (D-glucitol)	bacdive_api	CHEBI:17924	D-glucitol		high
cpd:C00794	kegg_compound	CHEBI:17924	D-glucitol		high
sorbitol	chemicals_sssom	CHEBI:17924	D-glucitol		medium
cpd:C00267	kegg_compound	CHEBI:17925	alpha-D-glucose		high
cpd:C06399	kegg_compound	CHEBI:17926	hydrogenobyrinic acid		high
cpd:C00612	kegg_compound	CHEBI:17927	N(1)-acetylspermidine		high
cpd:C01283	kegg_compound	CHEBI:17928	1-amino-1-deoxy-scyllo-inositol 4-phosphate		high
cpd:C20343	kegg_compound	CHEBI:179285	Isopropylparaben		high
cpd:C03626	kegg_compound	CHEBI:17929	N(omega),N(omega)-dimethyl-L-arginine		high
cpd:C03954	kegg_compound	CHEBI:17931	N-hydroxy-2-acetamidofluorene		high
cpd:C16947	kegg_compound	CHEBI:179325	3-oxo-Tetradecanal		high
cpd:C01561	kegg_compound	CHEBI:17933	calcidiol		high
cpd:C00891	kegg_compound	CHEBI:17934	pregnan-21-al		high
cpd:C01545	kegg_compound	CHEBI:17935	octanal		high
cpd:C03974	kegg_compound	CHEBI:17936	2-acyl-sn-glycero-3-phosphate		high
cpd:C02991	kegg_compound	CHEBI:17937	L-rhamnono-1,4-lactone		high
cpd:C20204	kegg_compound	CHEBI:179370	Entadamide A		high
cpd:C04416	kegg_compound	CHEBI:17938	5alpha-ergosta-7,22-diene-3beta,5-diol		high
cpd:C01610	kegg_compound	CHEBI:17939	puromycin		high
puromycin	bacdive_metabolite	CHEBI:17939	puromycin		high
cpd:C12295	kegg_compound	CHEBI:179390	3,7-Dimethyl-6-octenyl formate		high
cpd:C05364	kegg_compound	CHEBI:1794	(2Z)-4-oxobut-2-ene-1,2,4-tricarboxylic acid		high
cpd:C00202	kegg_compound	CHEBI:17941	diisopropyl fluorophosphate		high
cpd:C02962	kegg_compound	CHEBI:17942	D-allose 6-phosphate		high
cpd:C05720	kegg_compound	CHEBI:179421	Reduced 2,6-Dichlorophenolindophenol		high
cpd:C02914	kegg_compound	CHEBI:17943	(S)-2-O-sulfolactic acid		high
cpd:C20334	kegg_compound	CHEBI:179443	1,2,6-Hexanetriol		high
cpd:C11519	kegg_compound	CHEBI:17945	N-cyclohexylformamide		high
cpd:C00944	kegg_compound	CHEBI:17947	3-dehydroquinic acid		high
cpd:C01617	kegg_compound	CHEBI:17948	(+)-taxifolin		high
cpd:C01290	kegg_compound	CHEBI:17950	beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-N-acylsphingosine		high
cpd:C20097	kegg_compound	CHEBI:179506	Pseudoargiopinin III		high
cpd:C19808	kegg_compound	CHEBI:179508	Glucovanillin		high
cpd:C04194	kegg_compound	CHEBI:17952	flavonol 3-O-[alpha-L-rhamnosyl-(1->6)-beta-D-glucoside]s		high
cpd:C02333	kegg_compound	CHEBI:17953	xanthopterin-B2		high
cpd:C04703	kegg_compound	CHEBI:17954	1-alpha-D-galactosyl-sn-glycerol 3-phosphate		high
cpd:C04232	kegg_compound	CHEBI:17955	2'-deoxyribonucleoside diphosphate		high
cpd:C08197	kegg_compound	CHEBI:179557	neostigmine bromide		high
cpd:C04294	kegg_compound	CHEBI:17957	5-(2-hydroxyethyl)-4-methylthiazole		high
cpd:C11837	kegg_compound	CHEBI:179573	N-butanoyl-lhomoserine lactone		high
cpd:C06357	kegg_compound	CHEBI:17958	alkyl cinnamate		high
cpd:C03717	kegg_compound	CHEBI:17959	oxidized Renilla luciferin		high
cpd:C00222	kegg_compound	CHEBI:17960	3-oxopropanoic acid		high
cpd:C03115	kegg_compound	CHEBI:17961	farnesyl triphosphate		high
cpd:C00269	kegg_compound	CHEBI:17962	CDP-diacylglycerol		high
cpd:C04599	kegg_compound	CHEBI:17963	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine		high
cpd:C05191	kegg_compound	CHEBI:179641	Norsanguinarine		high
cpd:C01821	kegg_compound	CHEBI:17965	isoorientin		high
cpd:C11520	kegg_compound	CHEBI:17966	cyclohexyl isocyanide		high
cpd:C01537	kegg_compound	CHEBI:17967	urethane		high
cpd:C06123	kegg_compound	CHEBI:179675	2Z-hexadecenal		high
cpd:C00246	kegg_compound	CHEBI:17968	butyrate		high
cpd:C00447	kegg_compound	CHEBI:17969	sedoheptulose 1,7-bisphosphate		high
cpd:C03802	kegg_compound	CHEBI:17972	ribonucleoside triphosphate		high
cpd:C00446	kegg_compound	CHEBI:17973	alpha-D-galactose 1-phosphate		high
cpd:C04330	kegg_compound	CHEBI:17975	5,10-(methanylylidene)tetrahydromethanopterin		high
cpd:C00390	kegg_compound	CHEBI:17976	ubiquinol		high
cpd:C02389	kegg_compound	CHEBI:17977	1,4-benzosemiquinone		high
cpd:C04604	kegg_compound	CHEBI:17978	5-hydroxy-6-methylpyridine-3,4-dicarboxylic acid		high
cpd:C00053	kegg_compound	CHEBI:17980	3'-phospho-5'-adenylyl sulfate		high
cpd:C00979	kegg_compound	CHEBI:17981	O-acetyl-L-serine		high
cpd:C03682	kegg_compound	CHEBI:17982	6-acetamido-3-oxohexanoate		high
cpd:C00935	kegg_compound	CHEBI:17983	UDP-L-arabinose		high
cpd:C00040	kegg_compound	CHEBI:17984	acyl-CoA		high
cpd:C20282	kegg_compound	CHEBI:179843	1-(4-Hydroxyphenylazo)-naphthalene-2,6-diol		high
cpd:C20283	kegg_compound	CHEBI:179844	1-(3,4-Dihydroxyphenylazo)-2-naphthol		high
cpd:C00054	kegg_compound	CHEBI:17985	adenosine 3',5'-bismonophosphate		high
cpd:C00556	kegg_compound	CHEBI:17987	benzyl alcohol		high
cpd:C03485	kegg_compound	CHEBI:17987	benzyl alcohol		high
cpd:C01421	kegg_compound	CHEBI:17989	daphnin		high
cpd:C04197	kegg_compound	CHEBI:17990	1-O-(indol-3-ylacetyl)-beta-D-glucose		high
cpd:C17853	kegg_compound	CHEBI:179916	Senkyunolide		high
D-saccharose (sucrose)	bacdive_api	CHEBI:17992	sucrose		high
cpd:C00089	kegg_compound	CHEBI:17992	sucrose		high
sucrose	chemicals_sssom	CHEBI:17992	sucrose		medium
cpd:C04446	kegg_compound	CHEBI:17993	3-(3,4-dihydroxypyridinium-1-yl)-L-alanine		high
cpd:C01151	kegg_compound	CHEBI:17994	D-ribose 1,5-bisphosphate		high
cpd:C00698	kegg_compound	CHEBI:17996	chloride		high
cpd:C00697	kegg_compound	CHEBI:17997	dinitrogen		high
cpd:C02373	kegg_compound	CHEBI:17998	4-methylpentanal		high
cpd:C02315	kegg_compound	CHEBI:17999	protein dithiol		high
cpd:C03359	kegg_compound	CHEBI:1800	4-chloro-2-methylphenol		high
cpd:C01890	kegg_compound	CHEBI:18000	aralkylamine		high
cpd:C01852	kegg_compound	CHEBI:18002	(-)-secologanin		high
cpd:C04480	kegg_compound	CHEBI:18003	2-hydroxy-3-(3-oxoprop-1-enyl)but-2-enedioic acid		high
cpd:C01906	kegg_compound	CHEBI:18004	D-hamamelose		high
cpd:C00166	kegg_compound	CHEBI:18005	keto-phenylpyruvate		high
cpd:C06368	kegg_compound	CHEBI:18007	3-[hydroxy(oxido)phosphoranyl]pyruvic acid		high
cpd:C00006	kegg_compound	CHEBI:18009	NADP(+)		high
cpd:C01265	kegg_compound	CHEBI:18010	3',4',5-trihydroxy-3,7-dimethoxyflavone		high
cpd:C03852	kegg_compound	CHEBI:18011	androstane-3alpha,17beta-diol		high
cpd:C00122	kegg_compound	CHEBI:18012	fumaric acid		high
cpd:C02572	kegg_compound	CHEBI:18013	4-O-feruloyl-D-quinic acid		high
cpd:C03527	kegg_compound	CHEBI:18015	oxidized Latia luciferin		high
cpd:C04552	kegg_compound	CHEBI:18016	3',4',5-trihydroxy-3,6,7-trimethoxyflavone		high
cpd:C04247	kegg_compound	CHEBI:18018	D-galactosyl-(1->4)-beta-D-glucosyl group		high
L-lysine	bacdive_api	CHEBI:18019	L-lysine		high
cpd:C00047	kegg_compound	CHEBI:18019	L-lysine		high
cpd:C01149	kegg_compound	CHEBI:18020	4-trimethylammoniobutanal		high
cpd:C20326	kegg_compound	CHEBI:180208	2-Hydroxycineol		high
cpd:C00074	kegg_compound	CHEBI:18021	phosphoenolpyruvate		high
cpd:C05778	kegg_compound	CHEBI:18023	sirohydrochlorin		high
D-galacturonic acid	bacdive_api	CHEBI:18024	D-galacturonic acid		high
cpd:C03894	kegg_compound	CHEBI:18025	2-hydroxypropyl dihydrogen phosphate		high
cpd:C00196	kegg_compound	CHEBI:18026	2,3-dihydroxybenzoic acid		high
cpd:C02004	kegg_compound	CHEBI:18027	(-)-aristolochene		high
cpd:C05316	kegg_compound	CHEBI:18029	dihydromacarpine		high
cpd:C01156	kegg_compound	CHEBI:18030	quercetin 3,4'-bissulfate		high
cpd:C04556	kegg_compound	CHEBI:18032	4-amino-2-methyl-5-phosphooxymethylpyrimidine		high
cpd:C03574	kegg_compound	CHEBI:18033	2-formylphenylformamide		high
cpd:C01061	kegg_compound	CHEBI:18034	4-fumarylacetoacetate(2-)		high
cpd:C00165	kegg_compound	CHEBI:18035	diglyceride		high
cpd:C00536	kegg_compound	CHEBI:18036	triphosphate(5-)		high
cpd:C01062	kegg_compound	CHEBI:180368	5-Keto-D-gluconate		high
cpd:C02367	kegg_compound	CHEBI:18037	3-oxolauric acid		high
cpd:C02280	kegg_compound	CHEBI:18038	GDP-L-galactose		high
cpd:C14178	kegg_compound	CHEBI:18039	N-phospho-L-lombricine		high
cpd:C16741	kegg_compound	CHEBI:18040	erythro-5-hydroxy-L-lysine		high
cpd:C07216	kegg_compound	CHEBI:180405	(3-Methylphenyl)methyl acetate		high
cpd:C07213	kegg_compound	CHEBI:180406	2-Methylbenzyl alcohol acetate		high
cpd:C00424	kegg_compound	CHEBI:18041	(S)-lactaldehyde		high
cpd:C03340	kegg_compound	CHEBI:18042	(S)-2,3-dihydrodipicolinic acid		high
cpd:C01526	kegg_compound	CHEBI:18043	ricinine		high
cpd:C20570	kegg_compound	CHEBI:180431	alpha-1,5-L-Arabinobiose		high
cpd:C02146	kegg_compound	CHEBI:18044	dialkyl ketone		high
cpd:C04484	kegg_compound	CHEBI:18046	4-carboxy-2-hydroxy-cis,cis-muconate 6-semialdehyde		high
cpd:C02147	kegg_compound	CHEBI:18047	dihydrolipoic acid		high
cpd:C04720	kegg_compound	CHEBI:18048	DIMBOA		high
cpd:C01746	kegg_compound	CHEBI:18049	piperidine		high
cpd:C00064	kegg_compound	CHEBI:18050	L-glutamine		high
cpd:C00441	kegg_compound	CHEBI:18051	L-aspartic 4-semialdehyde		high
cpd:C01512	kegg_compound	CHEBI:18052	loganate		high
cpd:C01234	kegg_compound	CHEBI:18053	1-aminocyclopropanecarboxylic acid		high
cpd:C01573	kegg_compound	CHEBI:18054	diphthine		high
cpd:C04925	kegg_compound	CHEBI:18056	N-acetyl-alpha-D-galactosaminyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->3)-alpha-D-galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide		high
cpd:C11634	kegg_compound	CHEBI:18057	vellosimine		high
cpd:C01444	kegg_compound	CHEBI:18058	oxamic acid		high
cpd:C01356	kegg_compound	CHEBI:18059	lipid		high
cpd:C01872	kegg_compound	CHEBI:18060	1-haloalkane		high
cpd:C03011	kegg_compound	CHEBI:18061	N(alpha)-acetylpeptide		high
cpd:C03078	kegg_compound	CHEBI:18062	4-guanidinobutanamide		high
cpd:C04315	kegg_compound	CHEBI:18063	2-O-acyl-3-O-beta-D-galactosyl-sn-glycerol		high
cpd:C01188	kegg_compound	CHEBI:18064	3-hydroxyisobutyric acid		high
cpd:C03112	kegg_compound	CHEBI:18065	deacetylcephalosporin C		high
cpd:C00029	kegg_compound	CHEBI:18066	UDP-D-glucose		high
cpd:C02059	kegg_compound	CHEBI:18067	phylloquinone		high
cpd:C04478	kegg_compound	CHEBI:18069	8-phospho-3-deoxy-D-manno-oct-2-ulosonic acid		high
cpd:C00524	kegg_compound	CHEBI:18070	cytochrome c		high
cpd:C11821	kegg_compound	CHEBI:18072	5-hydroxyisouric acid		high
cpd:C01863	kegg_compound	CHEBI:18073	xanthoaphin		high
cpd:C00363	kegg_compound	CHEBI:18075	dTDP		high
cpd:C00459	kegg_compound	CHEBI:18077	dTTP		high
cpd:C03979	kegg_compound	CHEBI:18078	2-dehydro-3-deoxy-L-rhamnonic acid		high
cpd:C04426	kegg_compound	CHEBI:180784	Uridine diphosphate acetylgalactosamine 4-sulfate		high
cpd:C07088	kegg_compound	CHEBI:1808	(4-chlorophenoxy)acetic acid		high
cpd:C04105	kegg_compound	CHEBI:18080	5-oxo-2,5-dihydro-2-furylacetic acid		high
cpd:C05200	kegg_compound	CHEBI:18081	3-hexaprenyl-4,5-dihydroxybenzoic acid		high
cpd:C04576	kegg_compound	CHEBI:18082	1,2,3,4,6-pentakis-O-galloyl-beta-D-glucose		high
cpd:C02216	kegg_compound	CHEBI:18083	1-methyladenine		high
cpd:C04676	kegg_compound	CHEBI:18084	testololactone		high
