# curie_map:
#   CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#   FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#   UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#   ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#   NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#   MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#   mesh: "http://id.nlm.nih.gov/mesh/"
#   BTO: "http://purl.obolibrary.org/obo/BTO_"
#   kgmicrobe.compound: "https://w3id.org/kg-microbe/compound/"
#   kgmicrobe.ingredient: "https://w3id.org/kg-microbe/ingredient/"
#   cas: "https://commonchemistry.cas.org/detail?cas_rn="
#   registry: "https://w3id.org/kg-microbe/registry/"
#   MIM: "https://github.com/CultureBotAI/MediaIngredientMech/blob/main/data/ingredients/mapped/"
#   obo: "http://purl.obolibrary.org/obo/"
#   kgm: "https://w3id.org/kg-microbe/"
#   semapv: "https://w3id.org/semapv/vocab/"
#   skos: "http://www.w3.org/2004/02/skos/core#"
#   orcid: "https://orcid.org/"
#   cbclaw: "https://github.com/culturebotai/culturebotai-claw/blob/main/"
# license: "https://creativecommons.org/publicdomain/zero/1.0/"
# mapping_set_id: "https://w3id.org/sssom/mappings/culturebotai_mim_ingredient"
# mapping_set_version: "2026-09-06"
# mapping_set_description: "Canonical MediaIngredientMech → ingredient-ontology mappings (CHEBI + FOODON; UBERON/ENVO when populated). One row per mapped MIM ingredient record. Per-row object_source distinguishes ontologies. Predicate is skos:exactMatch by default; narrowMatch/broadMatch/closeMatch where residual-P2.5 triage found a specificity or symmetry difference, or where mapping_quality != EXACT_MATCH. The `source` extension column records the upstream origin (MIM evidence + kg-microbe source pipeline, CHEBI only)."
# mapping_date: "2026-09-06"
# creator_id:
#   - "orcid:0000-0001-8175-045X"
# subject_source: "MIM:ingredients"
# extension_definitions:
#   - slot_name: source
#     property: "cbclaw:provenance-source"
#     type_hint: "xsd:string"
#   - slot_name: validation_method
#     property: "cbclaw:validation-method"
#     type_hint: "xsd:string"
subject_id	subject_label	predicate_id	object_id	object_label	object_source	mapping_justification	source	mapping_date	confidence	comment	other	validation_method
MIM:4_Carbon_Mix	4 Carbon Mix	skos:exactMatch	kgmicrobe.ingredient:4_carbon_mix	4 Carbon Mix	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped	2026-08-06	0.9			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:4h-pyran-4-one	4h-pyran-4-one	skos:exactMatch	CHEBI:37966	4H-pyran-4-one	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:5-Aminolevulinic_Acid	5-Aminolevulinic acid	skos:exactMatch	CHEBI:17549	5-aminolevulinic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_chebi_ancestry]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[kegg_compound]	2026-07-20	0.99		5-Amino-4-oxopentanoate|5-amino-4-oxopentanoic acid|CAS:106-60-5	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-Azacytidine	5-Azacytidine	skos:exactMatch	CHEBI:2038	5-azacytidine	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		4-amino-1-beta-D-ribofuranosyl-1,3,5-triazin-2(1H)-one|CAS:320-67-2	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-Deoxy-5-fluorocytidine	5'-Deoxy-5-fluorocytidine	skos:exactMatch	CHEBI:80627	5'-Deoxy-5-fluorocytidine	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		CAS:66335-38-4	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-Fluorodihydropyrimidine-24-dione	5-Fluorodihydropyrimidine-2,4-dione	skos:exactMatch	CHEBI:80624	5,6-Dihydro-5-fluorouracil	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-08-24	0.9		CAS:696-06-0	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:5-Fluoroorotic_Acid_Hydrate	5-Fluoroorotic acid hydrate	skos:closeMatch	CHEBI:74498	5-fluoroorotic acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#342)|MIM:curator=regrade_hydrate_to_close_match|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]	2026-08-13	0.9		5-fluoro-2,6-dioxo-1,2,3,6-tetrahydropyrimidine-4-carboxylic acid|CAS:207291-81-4	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:5-Fluoroorotic_Acid_Hydrate	5-Fluoroorotic acid hydrate	skos:exactMatch	cas:207291-81-4	5-Fluoroorotic acid hydrate	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#342)|MIM:curator=regrade_hydrate_to_close_match|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]	2026-08-13	0.99	Registry/identity row preserving cas:207291-81-4 alongside parent CHEBI:74498.	CAS:207291-81-4	none|UNKNOWN_TERM|2026-07-07
MIM:5-Hydroxydodecanoate	5-Hydroxydodecanoate	skos:exactMatch	CHEBI:195418	5-hydroxylaurate	obo:chebi.owl	semapv:LexicalMatching	MIM:local kg-microbe CHEBI transform|MIM:curator=mediaingredientmech-agentic-curation|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=mediaingredientmech-agentic-curation]	2026-05-11	0.99			OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-Hydroxymethylfurfural	5-Hydroxymethylfurfural	skos:exactMatch	CHEBI:412516	5-hydroxymethylfurfural	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		5-(hydroxymethyl)furan-2-carbaldehyde|CAS:67-47-0	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-Hydroxyoctanoate	5-Hydroxyoctanoate	skos:exactMatch	CHEBI:180039	5-hydroxy-octanoic acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]	2026-08-24	0.9		5-hydroxyoctanoic acid|CAS:17369-50-5	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:5-Keto-D-Gluconic_Acid_Potassium_Salt	5-Keto-D-Gluconic Acid potassium salt	skos:narrowMatch	CHEBI:17426	5-dehydro-D-gluconic acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#322)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[bacdive_api]|kgm:primary_mappings[kegg_compound]	2026-09-02	0.9		5-Ketogluconate (5-dehydro-D-gluconate)	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:5-Keto-D-Gluconic_Acid_Potassium_Salt	5-Keto-D-Gluconic Acid potassium salt	skos:exactMatch	cas:91446-96-7	5-Keto-D-Gluconic Acid potassium salt	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#322)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[bacdive_api]|kgm:primary_mappings[kegg_compound]	2026-09-02	0.99	Registry/identity row preserving cas:91446-96-7 alongside parent CHEBI:17426.	CAS:91446-96-7	none|UNKNOWN_TERM|2026-07-07
MIM:5-Keto-D-Gluconic_Acid_Potassium_Salt	5-Keto-D-Gluconic Acid potassium salt	skos:exactMatch	kgmicrobe.compound:5-keto-d-gluconic_acid_potassium_salt	5-Keto-D-Gluconic Acid potassium salt	kgm:compound	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:MIM curation (#322)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[bacdive_api]|kgm:primary_mappings[kegg_compound]	2026-09-02	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:5-keto-d-gluconic_acid_potassium_salt alongside parent CHEBI:17426.	CAS:91446-96-7	none|UNKNOWN_TERM|2026-07-07
MIM:5-_2-thienyl-pentanoic_Acid	5-(2-thienyl)-pentanoic acid	skos:exactMatch	cas:21010-06-0	5-(2-thienyl)-pentanoic acid	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type	2026-05-02	0.9		CAS:21010-06-0	none|UNKNOWN_TERM|2026-07-07
MIM:5-aminovaleric_Acid	5-Aminovaleric acid	skos:exactMatch	CHEBI:15887	5-aminopentanoic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureMech|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]|kgm:mediaingredientmech_reviewed[curator=correct_stale_ontology_labels.py]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:metatraits_manual[2026-04-08]|kgm:primary_mappings[kegg_compound]	2026-08-27	0.99		4-aminovalerate|4-aminovaleric acid|5-amino-n-valeric acid|DANVA|delta-Amino-n-valeric acid|delta-aminovaleric acid|5-Aminopentanoate|CAS:660-88-8	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:5-dehydro-D-gluconate	5-dehydro-D-gluconate	skos:exactMatch	CHEBI:58143	5-dehydro-D-gluconate	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]|kgm:primary_mappings[chemicals_sssom]	2026-08-13	0.99		5-didehydro-D-gluconate	manual:review-ingredients|APPROVED|2026-08-04
MIM:5-deoxy-5-_Methylthioadenosine	5'-Deoxy-5'-(methylthio)adenosine	skos:exactMatch	CHEBI:17509	5'-S-methyl-5'-thioadenosine	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-08-24	0.9		5'-deoxy-5'-(methylsulfanyl)adenosine|CAS:2457-80-9	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-didehydro-D-gluconic_Acid	2,5-didehydro-D-gluconic acid	skos:exactMatch	CHEBI:18281	2,5-didehydro-D-gluconic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:MIM curation (#213)|MIM:MIM curation (#308)|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[kegg_compound]	2026-08-13	0.99		5-didehydro-D-gluconic Acid	manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:5-fluorouracil	5-fluorouracil	skos:exactMatch	CHEBI:46345	5-fluorouracil	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=refresh_occurrence_statistics|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[bacdive_metabolite]|kgm:primary_mappings[kegg_compound]	2026-08-27	0.99		5-fluoropyrimidine-2,4(1H,3H)-dione|CAS:51-21-8	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-methyluridine	5-methyluridine	skos:exactMatch	CHEBI:45996	ribothymidine	obo:chebi.owl	semapv:ManualMappingCuration	MIM:PubChem|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]	2026-05-02	0.9		1-(beta-D-ribofuranosyl)thymine|Thymine riboside|ribosylthymidine|CAS:1463-10-1	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:5-oxoproline	5-oxoproline	skos:exactMatch	CHEBI:16010	5-oxoproline	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:5-trimethoxybenzoate	3,4,5-trimethoxybenzoate	skos:exactMatch	CHEBI:58989	3,4,5-trimethoxybenzoate	obo:chebi.owl	semapv:ManualMappingCuration	MIM:MIM curation (#213)|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed	2026-08-13	0.9		5-trimethoxybenzoate|Trimethoxybenzoate	manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:56-dihydro-5-azathymidine	5,6-dihydro-5-azathymidine	skos:exactMatch	mesh:C014480	5,6-dihydro-5-azathymidine	registry:mesh	semapv:LexicalMatching	MIM:MESH via OLS search (resolve_unmapped)|MIM:curator=resolve_unmapped	2026-05-02	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:574-Trimethoxyisoflavone	5,7,4'-Trimethoxyisoflavone	skos:exactMatch	cas:1162-82-9	5,7,4'-Trimethoxyisoflavone	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type	2026-05-02	0.9		CAS:1162-82-9	none|UNKNOWN_TERM|2026-07-07
MIM:5z-4-bromo-5-_Bromomethylene-2_5h-furanone	(5z)-4-bromo-5-(bromomethylene)-2(5h)-furanone	skos:exactMatch	cas:247167-54-0	(5z)-4-bromo-5-(bromomethylene)-2(5h)-furanone	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type	2026-05-02	0.9		CAS:247167-54-0	none|UNKNOWN_TERM|2026-07-07
MIM:6-Hydroxyflavone	6-Hydroxyflavone	skos:exactMatch	CHEBI:34472	6-Hydroxyflavone	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		CAS:6665-83-4	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:6-O-Acetyl-D-glucose	6-O-Acetyl-D-glucose	skos:exactMatch	CHEBI:17901	6-O-acetyl-D-glucose	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_energy_source]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[kegg_compound]	2026-07-20	0.99		6-O-acetyl-D-glucopyranose|CAS:7286-45-5	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:6-O-sialyllactose_Sodium_Salt	6'-O-sialyllactose sodium salt	skos:narrowMatch	CHEBI:26714	sodium salt	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=migrate_media_roles_to_facets|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=resolve_unmapped_v2]	2026-07-20	0.9		Propionate (sodium salt)	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:6-O-sialyllactose_Sodium_Salt	6'-O-sialyllactose sodium salt	skos:exactMatch	cas:157574-76-0	6'-O-sialyllactose sodium salt	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=migrate_media_roles_to_facets|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=resolve_unmapped_v2]	2026-07-20	0.99	Registry/identity row preserving cas:157574-76-0 alongside parent CHEBI:26714.	CAS:157574-76-0	none|UNKNOWN_TERM|2026-07-07
MIM:6-O-sialyllactose_Sodium_Salt	6'-O-sialyllactose sodium salt	skos:exactMatch	kgmicrobe.compound:6-o-sialyllactose_sodium_salt	6'-O-sialyllactose sodium salt	kgm:compound	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=migrate_media_roles_to_facets|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=resolve_unmapped_v2]	2026-07-20	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:6-o-sialyllactose_sodium_salt alongside parent CHEBI:26714.	CAS:157574-76-0	none|UNKNOWN_TERM|2026-07-07
MIM:6-Pentyl-2H-pyran-2-one	6-Pentyl-2H-pyran-2-one	skos:exactMatch	CHEBI:66729	6-n-Pentyl-alpha-pyrone	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via PubChem (pubchem-xref)|MIM:MIM curation (#326)|MIM:curator=regrade_identical_formula_parents|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]	2026-08-13	0.99		CAS:27593-23-3	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:6-Pentyl-2H-pyran-2-one	6-Pentyl-2H-pyran-2-one	skos:exactMatch	cas:27593-23-3	6-Pentyl-2H-pyran-2-one	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via PubChem (pubchem-xref)|MIM:MIM curation (#326)|MIM:curator=regrade_identical_formula_parents|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]	2026-08-13	0.99	Registry/identity row preserving cas:27593-23-3 alongside parent CHEBI:66729.	CAS:27593-23-3	none|UNKNOWN_TERM|2026-07-07
MIM:6-deoxy-d-galactose	6-deoxy-d-galactose	skos:exactMatch	CHEBI:2179	D-fucopyranose	obo:chebi.owl	semapv:ManualMappingCuration	MIM:MIM curation (#213)|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[kegg_compound]	2026-08-13	0.99			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:6-hydroxypyridine-3-carboxylic_Acid	6-hydroxypyridine-3-carboxylic acid	skos:exactMatch	CHEBI:16168	6-hydroxynicotinic acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=regrade_synonym_matches]|kgm:primary_mappings[kegg_compound]	2026-08-24	0.9		CAS:5006-66-6	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:6-methoxy-2_3h-benzoxazolone	6-methoxy-2(3H)-benzoxazolone	skos:exactMatch	CHEBI:173101	Coixol	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]	2026-05-02	0.99		6-methoxy-3H-1,3-benzoxazol-2-one|CAS:532-91-2	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:7-Hydro-8-methylpteroylglutamylglutamic_Acid	7-Hydro-8-methylpteroylglutamylglutamic acid	skos:exactMatch	mesh:C052093	7-hydro-8-methylpteroylglutamylglutamic acid	registry:mesh	semapv:LexicalMatching	MIM:MESH via OLS search (resolve_unmapped)|MIM:curator=resolve_unmapped	2026-05-02	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:7-hydroxyflavone	7-hydroxyflavone	skos:exactMatch	CHEBI:2268	7-hydroxyflavone	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		7-hydroxy-2-phenyl-4H-chromen-4-one|CAS:6665-86-7	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:72-Dihydroxyflavone	7,2'-Dihydroxyflavone	skos:exactMatch	CHEBI:94071	7-hydroxy-2-(2-hydroxyphenyl)-1-benzopyran-4-one	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via PubChem (pubchem-xref)|MIM:MIM curation (#326)|MIM:curator=regrade_identical_formula_parents|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]	2026-08-13	0.99		CAS:77298-66-9	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:72-Dihydroxyflavone	7,2'-Dihydroxyflavone	skos:exactMatch	cas:77298-66-9	7,2'-Dihydroxyflavone	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via PubChem (pubchem-xref)|MIM:MIM curation (#326)|MIM:curator=regrade_identical_formula_parents|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]	2026-08-13	0.99	Registry/identity row preserving cas:77298-66-9 alongside parent CHEBI:94071.	CAS:77298-66-9	none|UNKNOWN_TERM|2026-07-07
MIM:8-azaguanine	8-azaguanine	skos:exactMatch	CHEBI:63486	8-azaguanine	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:8-hydroxy-nitroquinoline	8-hydroxy-nitroquinoline	skos:exactMatch	CHEBI:67121	nitroxoline	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]	2026-08-24	0.9		5-nitroquinolin-8-ol|CAS:4008-48-4	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:84_GL_NaHCO3_Solution	84 g/L NaHCO3 solution	skos:narrowMatch	CHEBI:32139	sodium hydrogencarbonate	obo:chebi.owl	semapv:ManualMappingCuration	MIM:MIM curation (#288)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_mim_merge]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=correct_stale_ontology_labels.py]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:mediaingredientmech_reviewed[curator=unmapped_ols_exact_audit]|kgm:primary_mappings[kegg_compound]	2026-09-02	0.9		NaHCO3|(5% w/v solution)|(after autoclaving)	OLS:chebi|SYNONYM_ENRICH|2026-09-02
